province,date,n,province_name
28,7,NA,Inner Mongolia
28,8,NA,Inner Mongolia
28,9,NA,Inner Mongolia
28,10,NA,Inner Mongolia
28,11,NA,Inner Mongolia
28,12,NA,Inner Mongolia
28,13,NA,Inner Mongolia
28,14,NA,Inner Mongolia
28,15,NA,Inner Mongolia
28,16,NA,Inner Mongolia
28,17,NA,Inner Mongolia
28,18,NA,Inner Mongolia
28,19,NA,Inner Mongolia
28,20,NA,Inner Mongolia
28,21,NA,Inner Mongolia
28,22,NA,Inner Mongolia
28,23,NA,Inner Mongolia
28,24,NA,Inner Mongolia
28,25,NA,Inner Mongolia
28,26,NA,Inner Mongolia
28,27,NA,Inner Mongolia
28,28,NA,Inner Mongolia
28,29,NA,Inner Mongolia
28,30,NA,Inner Mongolia
28,31,NA,Inner Mongolia
28,32,NA,Inner Mongolia
28,33,NA,Inner Mongolia
28,34,NA,Inner Mongolia
28,35,NA,Inner Mongolia
28,36,NA,Inner Mongolia
28,37,NA,Inner Mongolia
28,38,NA,Inner Mongolia
28,39,NA,Inner Mongolia
28,40,NA,Inner Mongolia
28,41,NA,Inner Mongolia
28,42,NA,Inner Mongolia
28,43,NA,Inner Mongolia
28,44,NA,Inner Mongolia
28,45,NA,Inner Mongolia
28,46,NA,Inner Mongolia
28,47,NA,Inner Mongolia
28,48,NA,Inner Mongolia
28,49,NA,Inner Mongolia
28,50,NA,Inner Mongolia
28,51,NA,Inner Mongolia
28,52,NA,Inner Mongolia
28,53,NA,Inner Mongolia
28,54,NA,Inner Mongolia
28,55,NA,Inner Mongolia
28,56,NA,Inner Mongolia
28,57,NA,Inner Mongolia
28,58,NA,Inner Mongolia
28,59,NA,Inner Mongolia
28,60,NA,Inner Mongolia
28,61,NA,Inner Mongolia
28,62,NA,Inner Mongolia
28,63,NA,Inner Mongolia
28,64,NA,Inner Mongolia
28,65,NA,Inner Mongolia
28,66,NA,Inner Mongolia
28,67,NA,Inner Mongolia
28,68,NA,Inner Mongolia
28,69,NA,Inner Mongolia
28,70,NA,Inner Mongolia
28,71,NA,Inner Mongolia
28,72,NA,Inner Mongolia
28,73,NA,Inner Mongolia
28,74,NA,Inner Mongolia
28,75,NA,Inner Mongolia
28,76,NA,Inner Mongolia
28,77,NA,Inner Mongolia
28,78,NA,Inner Mongolia
28,79,NA,Inner Mongolia
28,80,NA,Inner Mongolia
28,81,NA,Inner Mongolia
28,82,NA,Inner Mongolia
28,83,0,Inner Mongolia
28,84,1,Inner Mongolia
28,85,6,Inner Mongolia
28,86,0,Inner Mongolia
28,87,4,Inner Mongolia
28,88,4,Inner Mongolia
28,89,1,Inner Mongolia
28,90,3,Inner Mongolia
28,91,1,Inner Mongolia
28,92,3,Inner Mongolia
28,93,4,Inner Mongolia
28,94,7,Inner Mongolia
28,95,1,Inner Mongolia
28,96,7,Inner Mongolia
28,97,4,Inner Mongolia
28,98,4,Inner Mongolia
28,99,2,Inner Mongolia
28,100,2,Inner Mongolia
28,101,4,Inner Mongolia
28,102,0,Inner Mongolia
28,103,2,Inner Mongolia
28,104,1,Inner Mongolia
28,105,4,Inner Mongolia
28,106,3,Inner Mongolia
28,107,2,Inner Mongolia
28,108,2,Inner Mongolia
28,109,1,Inner Mongolia
28,110,2,Inner Mongolia
28,111,0,Inner Mongolia
28,112,0,Inner Mongolia
28,113,0,Inner Mongolia
28,114,0,Inner Mongolia
28,115,0,Inner Mongolia
28,116,0,Inner Mongolia
28,117,0,Inner Mongolia
28,118,0,Inner Mongolia
28,119,0,Inner Mongolia
28,120,0,Inner Mongolia
28,121,0,Inner Mongolia
28,122,0,Inner Mongolia
28,123,0,Inner Mongolia
29,0,NA,Ningxia
29,1,NA,Ningxia
29,2,NA,Ningxia
29,3,NA,Ningxia
29,4,NA,Ningxia
29,5,NA,Ningxia
29,6,NA,Ningxia
29,7,NA,Ningxia
29,8,NA,Ningxia
29,9,NA,Ningxia
29,10,NA,Ningxia
29,11,NA,Ningxia
29,12,NA,Ningxia
29,13,NA,Ningxia
29,14,NA,Ningxia
29,15,NA,Ningxia
29,16,NA,Ningxia
29,17,NA,Ningxia
29,18,NA,Ningxia
29,19,NA,Ningxia
29,20,NA,Ningxia
29,21,NA,Ningxia
29,22,NA,Ningxia
29,23,NA,Ningxia
29,24,NA,Ningxia
29,25,NA,Ningxia
29,26,NA,Ningxia
29,27,NA,Ningxia
29,28,NA,Ningxia
29,29,NA,Ningxia
29,30,NA,Ningxia
29,31,NA,Ningxia
29,32,NA,Ningxia
29,33,NA,Ningxia
29,34,NA,Ningxia
29,35,NA,Ningxia
29,36,NA,Ningxia
29,37,NA,Ningxia
29,38,NA,Ningxia
29,39,NA,Ningxia
29,40,NA,Ningxia
29,41,NA,Ningxia
29,42,NA,Ningxia
29,43,NA,Ningxia
29,44,NA,Ningxia
29,45,NA,Ningxia
29,46,NA,Ningxia
29,47,NA,Ningxia
29,48,NA,Ningxia
29,49,NA,Ningxia
29,50,NA,Ningxia
29,51,NA,Ningxia
29,52,NA,Ningxia
29,53,NA,Ningxia
29,54,NA,Ningxia
29,55,NA,Ningxia
29,56,NA,Ningxia
29,57,NA,Ningxia
29,58,NA,Ningxia
29,59,NA,Ningxia
29,60,NA,Ningxia
29,61,NA,Ningxia
29,62,NA,Ningxia
29,63,NA,Ningxia
29,64,NA,Ningxia
29,65,NA,Ningxia
29,66,NA,Ningxia
29,67,NA,Ningxia
29,68,NA,Ningxia
29,69,NA,Ningxia
29,70,NA,Ningxia
29,71,NA,Ningxia
29,72,NA,Ningxia
29,73,NA,Ningxia
29,74,NA,Ningxia
29,75,NA,Ningxia
29,76,NA,Ningxia
29,77,NA,Ningxia
29,78,NA,Ningxia
29,79,NA,Ningxia
29,80,NA,Ningxia
29,81,NA,Ningxia
29,82,NA,Ningxia
29,83,0,Ningxia
29,84,1,Ningxia
29,85,1,Ningxia
29,86,1,Ningxia
29,87,3,Ningxia
29,88,4,Ningxia
29,89,1,Ningxia
29,90,5,Ningxia
29,91,4,Ningxia
29,92,5,Ningxia
29,93,2,Ningxia
29,94,3,Ningxia
29,95,3,Ningxia
29,96,0,Ningxia
29,97,6,Ningxia
29,98,3,Ningxia
29,99,2,Ningxia
29,100,0,Ningxia
29,101,4,Ningxia
29,102,4,Ningxia
29,103,5,Ningxia
29,104,6,Ningxia
29,105,3,Ningxia
29,106,3,Ningxia
29,107,0,Ningxia
29,108,0,Ningxia
29,109,0,Ningxia
29,110,1,Ningxia
29,111,0,Ningxia
29,112,0,Ningxia
29,113,0,Ningxia
29,114,0,Ningxia
29,115,0,Ningxia
29,116,0,Ningxia
29,117,0,Ningxia
29,118,1,Ningxia
29,119,0,Ningxia
29,120,1,Ningxia
29,121,0,Ningxia
29,122,1,Ningxia
29,123,0,Ningxia
30,0,NA,Qinghai
30,1,NA,Qinghai
30,2,NA,Qinghai
30,3,NA,Qinghai
30,4,NA,Qinghai
30,5,NA,Qinghai
30,6,NA,Qinghai
30,7,NA,Qinghai
30,8,NA,Qinghai
30,9,NA,Qinghai
30,10,NA,Qinghai
30,11,NA,Qinghai
30,12,NA,Qinghai
30,13,NA,Qinghai
30,14,NA,Qinghai
30,15,NA,Qinghai
30,16,NA,Qinghai
30,17,NA,Qinghai
30,18,NA,Qinghai
30,19,NA,Qinghai
30,20,NA,Qinghai
30,21,NA,Qinghai
30,22,NA,Qinghai
30,23,NA,Qinghai
30,24,NA,Qinghai
30,25,NA,Qinghai
30,26,NA,Qinghai
30,27,NA,Qinghai
30,28,NA,Qinghai
30,29,NA,Qinghai
30,30,NA,Qinghai
30,31,NA,Qinghai
30,32,NA,Qinghai
30,33,NA,Qinghai
30,34,NA,Qinghai
30,35,NA,Qinghai
30,36,NA,Qinghai
30,37,NA,Qinghai
30,38,NA,Qinghai
30,39,NA,Qinghai
30,40,NA,Qinghai
30,41,NA,Qinghai
30,42,NA,Qinghai
30,43,NA,Qinghai
30,44,NA,Qinghai
30,45,NA,Qinghai
30,46,NA,Qinghai
30,47,NA,Qinghai
30,48,NA,Qinghai
30,49,NA,Qinghai
30,50,NA,Qinghai
30,51,NA,Qinghai
30,52,NA,Qinghai
30,53,NA,Qinghai
30,54,NA,Qinghai
30,55,NA,Qinghai
30,56,NA,Qinghai
30,57,NA,Qinghai
30,58,NA,Qinghai
30,59,NA,Qinghai
30,60,NA,Qinghai
30,61,NA,Qinghai
30,62,NA,Qinghai
30,63,NA,Qinghai
30,64,NA,Qinghai
30,65,NA,Qinghai
30,66,NA,Qinghai
30,67,NA,Qinghai
30,68,NA,Qinghai
30,69,NA,Qinghai
30,70,NA,Qinghai
30,71,NA,Qinghai
30,72,NA,Qinghai
30,73,NA,Qinghai
30,74,NA,Qinghai
30,75,NA,Qinghai
30,76,NA,Qinghai
30,77,NA,Qinghai
30,78,NA,Qinghai
30,79,NA,Qinghai
30,80,NA,Qinghai
30,81,NA,Qinghai
30,82,NA,Qinghai
30,83,0,Qinghai
30,84,0,Qinghai
30,85,1,Qinghai
30,86,0,Qinghai
30,87,5,Qinghai
30,88,0,Qinghai
30,89,0,Qinghai
30,90,2,Qinghai
30,91,0,Qinghai
30,92,1,Qinghai
30,93,2,Qinghai
30,94,2,Qinghai
30,95,2,Qinghai
30,96,2,Qinghai
30,97,1,Qinghai
30,98,0,Qinghai
30,99,0,Qinghai
30,100,0,Qinghai
30,101,0,Qinghai
30,102,0,Qinghai
30,103,0,Qinghai
30,104,0,Qinghai
30,105,0,Qinghai
30,106,0,Qinghai
30,107,0,Qinghai
30,108,0,Qinghai
30,109,0,Qinghai
30,110,0,Qinghai
30,111,0,Qinghai
30,112,0,Qinghai
30,113,0,Qinghai
30,114,0,Qinghai
30,115,0,Qinghai
30,116,0,Qinghai
30,117,0,Qinghai
30,118,0,Qinghai
30,119,0,Qinghai
30,120,0,Qinghai
30,121,0,Qinghai
30,122,0,Qinghai
30,123,0,Qinghai
